"Plan Module","Material","Customer No","Description","Customer Dept","Gender","SO","LI","Order No","Order Qty","Emp","Plan SMV","Date","Plan Efficiency","Qty","Cum Qty","Standard Hours","Cum.Standard Hours","Work Hours","Cum.Work Hours","Section"
"0104-A","7000140976","100015","177914 RUCHED PUSHUP BANDEAU 3XOO SD VSS","90/","WOMEN","1000124842",30,8000432682,2148,21,16.914,"2018-03-06",55,450.7,560.3,127,157.9,231,287.2,4
"0104-A","7000140976","100015","177914 RUCHED PUSHUP BANDEAU 3XOO SD VSS","90/","WOMEN","1000124842",30,8000432682,2148,21,16.914,"2018-03-07",55,368.7,929.1,104,261.9,189,476.2,4
"0104-A","7000140976","100015","177914 RUCHED PUSHUP BANDEAU 3XOO SD VSS","90/","WOMEN","1000124842",30,8000432682,2148,21,16.914,"2018-03-08",55,307.3,1236.3,86.6,348.5,157.5,633.7,4
"0104-A","7000140976","100015","177914 RUCHED PUSHUP BANDEAU 3XOO SD VSS","90/","WOMEN","1000124842",30,8000432682,2148,21,16.914,"2018-03-09",55,368.7,1605.1,104,452.5,189,822.7,4
"0104-A","7000140976","100015","177914 RUCHED PUSHUP BANDEAU 3XOO SD VSS","90/","WOMEN","1000124842",30,8000432682,2148,21,16.914,"2018-03-10",55,368.7,1973.8,104,556.4,189,1011.7,4
"0105-A","7000086180","100261","(P)HAH 1 4 UR SOUL-CHAU","U5/LADIES","WOMEN","D000070850",20,8000405928,92,26,10.12,"2018-02-26",15,40.3,92,6.8,15.5,45.3,103.4,4
"0105-A","7000086286","100261","HAH 1 4 UR SOUL-SLFX","U5/LADIES","WOMEN","D000070850",70,8000421662,24,26,10.12,"2018-02-26",36,24,24,4,4,11.2,11.2,4
"0105-A","7000086184","100261","HAH 1 4 UR SOUL-COPTN","U5/LADIES","WOMEN","D000070850",50,8000421661,24,26,10.12,"2018-02-26",20,24,24,4,4,20.2,20.2,4
"0105-A","7000086185","100261","HAH 1 4 UR SOUL-GRNT","U5/LADIES","WOMEN","D000070850",60,8000421663,96,26,10.12,"2018-02-26",15,96,96,16.2,16.2,107.9,107.9,4
"0105-A","7000086183","100261","HAH 1 4 UR SOUL-SNGR","U5/LADIES","WOMEN","D000070850",40,8000421667,24,26,10.12,"2018-02-26",10,24,24,4,4,40.5,40.5,4
"0105-A","7000086178","100261","HAH 1 4 UR SOUL-BLK","U5/LADIES","WOMEN","D000070860",10,8000421665,65,26,10.12,"2018-02-26",36,14.2,14.2,2.4,2.4,6.7,6.7,4
"0105-A","7000086178","100261","HAH 1 4 UR SOUL-BLK","U5/LADIES","WOMEN","D000070860",10,8000421665,65,26,10.12,"2018-02-27",36,50.8,65,8.6,11,23.8,30.4,4
"0106-A","7000131373","100015","180632 EMB VELV SCOOP TOP 3XOW-ND SD VSS","90/","WOMEN","1000124838",10,8000421729,2986,21,11.275,"2018-02-26",41.3,63.5,914.2,11.9,171.8,28.9,756,4
"0106-A","7000131373","100015","180632 EMB VELV SCOOP TOP 3XOW-ND SD VSS","90/","WOMEN","1000124838",10,8000421729,2986,21,11.275,"2018-02-26",49.5,532.4,1446.6,100,271.8,202.1,958.1,4
"0106-A","7000131373","100015","180632 EMB VELV SCOOP TOP 3XOW-ND SD VSS","90/","WOMEN","1000124838",10,8000421729,2986,21,11.275,"2018-02-27",49.5,76.1,1522.7,14.3,286.1,28.9,987,4
"0106-A","7000131373","100015","180632 EMB VELV SCOOP TOP 3XOW-ND SD VSS","90/","WOMEN","1000124838",10,8000421729,2986,21,11.275,"2018-02-27",55,591.5,2114.3,111.2,397.3,202.1,1189.1,4
"0106-A","7000131373","100015","180632 EMB VELV SCOOP TOP 3XOW-ND SD VSS","90/","WOMEN","1000124838",10,8000421729,2986,21,11.275,"2018-02-28",55,553.2,2667.4,104,501.3,189,1378.1,4
"0106-A","7000131373","100015","180632 EMB VELV SCOOP TOP 3XOW-ND SD VSS","90/","WOMEN","1000124838",10,8000421729,2986,21,11.275,"2018-03-05",55,318.6,2986,59.9,561.1,108.8,1486.9,4
"0106-A","7000131374","100015","180632 EMB VELV SCOOP TOP 3WJH-ND SD VSS","90/","WOMEN","1000124838",20,8000432441,1531,21,11.275,"2018-03-05",60,388.9,388.9,73.1,73.1,121.8,121.8,4
"0106-A","7000131374","100015","180632 EMB VELV SCOOP TOP 3WJH-ND SD VSS","90/","WOMEN","1000124838",20,8000432441,1531,21,11.275,"2018-03-06",60,737.6,1126.5,138.6,211.7,231,352.8,4
"0106-A","7000131374","100015","180632 EMB VELV SCOOP TOP 3WJH-ND SD VSS","90/","WOMEN","1000124838",20,8000432441,1531,21,11.275,"2018-03-07",60,404.5,1531,76,287.7,126.7,479.5,4
"0106-A","7000131468","100018","180632 EMB VELV SCOOP P20-3WJH SD VSD","U4/","WOMEN","1000125689",20,8000421261,1709,21,11.398,"2018-03-07",55,179.4,179.4,34.1,34.1,62,62,4
"0106-A","7000131468","100018","180632 EMB VELV SCOOP P20-3WJH SD VSD","U4/","WOMEN","1000125689",20,8000421261,1709,21,11.398,"2018-03-08",55,456,635.4,86.6,120.7,157.5,219.5,4
"0106-A","7000131468","100018","180632 EMB VELV SCOOP P20-3WJH SD VSD","U4/","WOMEN","1000125689",20,8000421261,1709,21,11.398,"2018-03-09",55,547.2,1182.6,104,224.7,189,408.5,4
"0106-A","7000131468","100018","180632 EMB VELV SCOOP P20-3WJH SD VSD","U4/","WOMEN","1000125689",20,8000421261,1709,21,11.398,"2018-03-10",55,526.4,1709,100,324.7,181.8,590.3,4
"0106-A","7000131467","100018","180632 EMB VELV SCOOP 8KD-3XOW SD VSD","U4/","WOMEN","1000125689",10,8000418637,1806,21,11.398,"2018-03-10",70,25.2,25.2,4.8,4.8,6.8,6.8,4
"0109-A","7000140961","100015","175222 VELVET CUT-OUT OP 3ZKI PR VSS","90/","WOMEN","1000124831",30,8000421730,1593,23,13.12,"2018-02-26",49.5,16.7,1119.9,3.7,244.9,7.4,621,4
"0109-A","7000140961","100015","175222 VELVET CUT-OUT OP 3ZKI PR VSS","90/","WOMEN","1000124831",30,8000421730,1593,23,13.12,"2018-02-26",55,473.1,1593,103.5,348.3,188.1,809.1,4
"0109-A","7000144213","100018","175222 VELVET CUT-OUT OP 3WDT SD 3DT VSD","U4/","WOMEN","1000127275",20,8000421734,2742,23,13.12,"2018-03-06",55,199.7,199.7,43.7,43.7,79.4,79.4,4
"0109-A","7000144213","100018","175222 VELVET CUT-OUT OP 3WDT SD 3DT VSD","U4/","WOMEN","1000127275",20,8000421734,2742,23,13.12,"2018-03-07",55,520.7,720.3,113.8,157.5,207,286.4,4
"0109-A","7000144213","100018","175222 VELVET CUT-OUT OP 3WDT SD 3DT VSD","U4/","WOMEN","1000127275",20,8000421734,2742,23,13.12,"2018-03-08",55,433.9,1154.2,94.9,252.4,172.5,458.9,4
"0109-A","7000144213","100018","175222 VELVET CUT-OUT OP 3WDT SD 3DT VSD","U4/","WOMEN","1000127275",20,8000421734,2742,23,13.12,"2018-03-09",55,520.7,1674.9,113.8,366.2,207,665.9,4
"0109-A","7000144213","100018","175222 VELVET CUT-OUT OP 3WDT SD 3DT VSD","U4/","WOMEN","1000127275",20,8000421734,2742,23,13.12,"2018-03-10",55,520.7,2195.5,113.8,480.1,207,872.9,4
"0112-A","7000082495","100100","(CPP)SHEEN ELEGANCE OP","56/TRIUMPH SWIM","WOMEN","D000071335",50,8000384233,4778,23,14.38,"2018-02-26",65,686.2,1497.1,164.4,358.8,253,552,4
"0112-A","7000082495","100100","(CPP)SHEEN ELEGANCE OP","56/TRIUMPH SWIM","WOMEN","D000071335",50,8000384233,4778,23,14.38,"2018-02-27",65,686.2,2183.2,164.4,523.2,253,805,4
"0112-A","7000082495","100100","(CPP)SHEEN ELEGANCE OP","56/TRIUMPH SWIM","WOMEN","D000071335",50,8000384233,4778,23,14.38,"2018-02-28",65,561.4,2744.6,134.6,657.8,207,1012,4
"0112-A","7000082495","100100","(CPP)SHEEN ELEGANCE OP","56/TRIUMPH SWIM","WOMEN","D000071335",50,8000384233,4778,23,14.38,"2018-03-05",65,686.2,3430.8,164.4,822.2,253,1265,4
"0112-A","7000082495","100100","(CPP)SHEEN ELEGANCE OP","56/TRIUMPH SWIM","WOMEN","D000071335",50,8000384233,4778,23,14.38,"2018-03-06",65,686.2,4117,164.4,986.7,253,1518,4
"0112-A","7000082495","100100","(CPP)SHEEN ELEGANCE OP","56/TRIUMPH SWIM","WOMEN","D000071335",50,8000384233,4778,23,14.38,"2018-03-07",65,561.4,4678.4,134.6,1121.2,207,1725,4
"0112-A","7000082495","100100","(CPP)SHEEN ELEGANCE OP","56/TRIUMPH SWIM","WOMEN","D000071335",50,8000384233,4778,23,14.38,"2018-03-08",65,99.6,4778,23.9,1145.1,36.7,1761.7,4
"0112-A","7000134953","100258","(BC/CO/IHS) IRSGRN HNC LDR BK_81389_TC","S4/WOMENS","WOMEN","1000116794",100,8000421710,10,22,15.79,"2018-03-08",5,10,10,2.6,2.6,52.6,52.6,4
"0112-A","7000114292","100258","(BC/CO/IHS/ITR) IRSGRN HK LDDR BKN_81389","S4/WOMENS","WOMEN","1000114233",220,8000421711,15,22,15.79,"2018-03-08",15,15,15,3.9,3.9,26.3,26.3,4
"0112-A","7000114292","100258","(BC/CO/IHS/ITR) IRSGRN HK LDDR BKN_81389","S4/WOMENS","WOMEN","D000071700",10,8000421712,1681,22,15.79,"2018-03-08",8.3,15.7,15.7,4.1,4.1,49.8,49.8,4
"0112-A","7000114292","100258","(BC/CO/IHS/ITR) IRSGRN HK LDDR BKN_81389","S4/WOMENS","WOMEN","D000071700",10,8000421712,1681,22,15.79,"2018-03-09",8.3,36.3,52,9.6,13.7,115.2,165,4
"0112-A","7000114292","100258","(BC/CO/IHS/ITR) IRSGRN HK LDDR BKN_81389","S4/WOMENS","WOMEN","D000071700",10,8000421712,1681,22,15.79,"2018-03-09",13.8,43.4,95.5,11.4,25.1,82.8,247.8,4
"0112-A","7000114292","100258","(BC/CO/IHS/ITR) IRSGRN HK LDDR BKN_81389","S4/WOMENS","WOMEN","D000071700",10,8000421712,1681,22,15.79,"2018-03-10",13.8,60.4,155.9,15.9,41,115.2,363,4
"0112-A","7000114292","100258","(BC/CO/IHS/ITR) IRSGRN HK LDDR BKN_81389","S4/WOMENS","WOMEN","D000071700",10,8000421712,1681,22,15.79,"2018-03-10",27.5,86.5,242.4,22.8,63.8,82.8,445.8,4
"0118-A","7000133654","100303","SIDE TIE BTM","E1/AMAZON UK","WOMEN","1000126142",10,8000432697,527,9,6.097,"2018-02-26",20,80.7,159.4,8.2,16.2,41,81,4
"0118-A","7000133654","100303","SIDE TIE BTM","E1/AMAZON UK","WOMEN","1000126142",10,8000432697,527,9,6.097,"2018-02-26",25,142.7,302.1,14.5,30.7,58,139,4
"0118-A","7000133654","100303","SIDE TIE BTM","E1/AMAZON UK","WOMEN","1000126142",10,8000432697,527,9,6.097,"2018-02-27",25,100.9,403,10.2,41,41,180,4
"0118-A","7000133654","100303","SIDE TIE BTM","E1/AMAZON UK","WOMEN","1000126142",10,8000432697,527,9,6.097,"2018-02-27",35,124,527,12.6,53.6,36,216,4
"0118-A","7000133652","100303","FLOUNCE BTM","E1/AMAZON UK","WOMEN","1000126153",10,8000436303,527,9,4.67,"2018-02-27",20,56.1,56.1,4.4,4.4,21.8,21.8,4
"0118-A","7000133652","100303","FLOUNCE BTM","E1/AMAZON UK","WOMEN","1000126153",10,8000436303,527,9,4.67,"2018-02-28",20,198.3,254.4,15.4,19.8,77.2,99,4
"0118-A","7000133652","100303","FLOUNCE BTM","E1/AMAZON UK","WOMEN","1000126153",10,8000436303,527,9,4.67,"2018-02-28",25,12.4,266.7,1,20.8,3.8,102.8,4
"0118-A","7000133652","100303","FLOUNCE BTM","E1/AMAZON UK","WOMEN","1000126153",10,8000436303,527,9,4.67,"2018-03-05",25,247.8,514.6,19.3,40,77.2,180,4
"0118-A","7000133652","100303","FLOUNCE BTM","E1/AMAZON UK","WOMEN","1000126153",10,8000436303,527,9,4.67,"2018-03-05",35,12.4,527,1,41,2.8,182.8,4
"0118-A","7000133641","100303","(CO)SHINY METALIC BTM-MTLC","E1/AMAZON UK","WOMEN","1000126147",10,8000436307,527,9,6.26,"2018-03-05",20,36.3,36.3,3.8,3.8,18.9,18.9,4
"0118-A","7000133641","100303","(CO)SHINY METALIC BTM-MTLC","E1/AMAZON UK","WOMEN","1000126147",10,8000436307,527,9,6.26,"2018-03-06",20,153.5,189.8,16,19.8,80.1,99,4
"0118-A","7000133641","100303","(CO)SHINY METALIC BTM-MTLC","E1/AMAZON UK","WOMEN","1000126147",10,8000436307,527,9,6.26,"2018-03-06",25,45.4,235.1,4.7,24.5,18.9,117.9,4
"0118-A","7000133641","100303","(CO)SHINY METALIC BTM-MTLC","E1/AMAZON UK","WOMEN","1000126147",10,8000436307,527,9,6.26,"2018-03-07",25,191.9,427,20,44.6,80.1,198,4
"0118-A","7000133641","100303","(CO)SHINY METALIC BTM-MTLC","E1/AMAZON UK","WOMEN","1000126147",10,8000436307,527,9,6.26,"2018-03-07",35,3.1,430.1,0.3,44.9,0.9,198.9,4
"0118-A","7000133641","100303","(CO)SHINY METALIC BTM-MTLC","E1/AMAZON UK","WOMEN","1000126147",10,8000436307,527,9,6.26,"2018-03-08",35,96.9,527,10.1,55,28.9,227.8,4
"0118-A","7000133648","100303","(CO/MC)MACRAME BTM WITH BRAIDED EMB","E1/AMAZON UK","WOMEN","1000126158",10,8000436305,527,9,6.15,"2018-03-08",20,75.1,75.1,7.7,7.7,38.5,38.5,4
"0118-A","7000133648","100303","(CO/MC)MACRAME BTM WITH BRAIDED EMB","E1/AMAZON UK","WOMEN","1000126158",10,8000436305,527,9,6.15,"2018-03-09",20,56.6,131.7,5.8,13.5,29,67.5,4
"0118-A","7000133648","100303","(CO/MC)MACRAME BTM WITH BRAIDED EMB","E1/AMAZON UK","WOMEN","1000126158",10,8000436305,527,9,6.15,"2018-03-09",25,126.8,258.5,13,26.5,52,119.5,4
"0118-A","7000133648","100303","(CO/MC)MACRAME BTM WITH BRAIDED EMB","E1/AMAZON UK","WOMEN","1000126158",10,8000436305,527,9,6.15,"2018-03-10",25,70.8,329.3,7.3,33.8,29,148.5,4
"0118-A","7000133648","100303","(CO/MC)MACRAME BTM WITH BRAIDED EMB","E1/AMAZON UK","WOMEN","1000126158",10,8000436305,527,9,6.15,"2018-03-10",35,177.5,506.7,18.2,51.9,52,200.5,4
"0121-A","7000149968","100018","175642 CROSS FRONT HALTER 3UNY SD VSD","U4/","WOMEN","1000132842",10,8000436309,586,15,11.149,"2018-02-26",7.5,66.6,66.6,12.4,12.4,165,165,4
"0121-A","7000149968","100018","175642 CROSS FRONT HALTER 3UNY SD VSD","U4/","WOMEN","1000132842",10,8000436309,586,15,11.149,"2018-02-27",12.5,111,177.6,20.6,33,165,330,4
"0121-A","7000149968","100018","175642 CROSS FRONT HALTER 3UNY SD VSD","U4/","WOMEN","1000132842",10,8000436309,586,15,11.149,"2018-02-28",25,181.6,359.2,33.8,66.8,135,465,4
"0121-A","7000149968","100018","175642 CROSS FRONT HALTER 3UNY SD VSD","U4/","WOMEN","1000132842",10,8000436309,586,15,11.149,"2018-03-05",37.5,226.8,586,42.1,108.9,112.4,577.4,4
"0121-A","7000149969","100018","175642 CROSS FRONT HALTER 3XOO SD VSD","U4/","WOMEN","1000132842",20,8000436310,465,15,11.149,"2018-03-05",37.5,105.7,105.7,19.6,19.6,52.4,52.4,4
"0121-A","7000149969","100018","175642 CROSS FRONT HALTER 3XOO SD VSD","U4/","WOMEN","1000132842",20,8000436310,465,15,11.149,"2018-03-06",37.5,227.3,333,42.2,61.9,112.6,165,4
"0121-A","7000149969","100018","175642 CROSS FRONT HALTER 3XOO SD VSD","U4/","WOMEN","1000132842",20,8000436310,465,15,11.149,"2018-03-06",45,126.9,459.8,23.6,85.4,52.4,217.4,4
"0121-A","7000149969","100018","175642 CROSS FRONT HALTER 3XOO SD VSD","U4/","WOMEN","1000132842",20,8000436310,465,15,11.149,"2018-03-07",45,5.2,465,1,86.4,2.1,219.5,4
"0121-A","7000141173","100015","180878 EMBR SIMPLE BANDEAU 3WJ0 SD VSS","90/","WOMEN","1000124911",10,8000432445,1217,15,11.18,"2018-03-07",8.3,27.4,27.4,5.1,5.1,61.5,61.5,4
"0121-A","7000141173","100015","180878 EMBR SIMPLE BANDEAU 3WJ0 SD VSS","90/","WOMEN","1000124911",10,8000432445,1217,15,11.18,"2018-03-08",8.3,32.7,60.1,6.1,11.2,73.5,135,4
"0121-A","7000141173","100015","180878 EMBR SIMPLE BANDEAU 3WJ0 SD VSS","90/","WOMEN","1000124911",10,8000432445,1217,15,11.18,"2018-03-08",13.8,28.9,89,5.4,16.6,39,174,4
"0121-A","7000141173","100015","180878 EMBR SIMPLE BANDEAU 3WJ0 SD VSS","90/","WOMEN","1000124911",10,8000432445,1217,15,11.18,"2018-03-09",13.8,54.4,143.5,10.1,26.7,73.5,247.5,4
"0121-A","7000141173","100015","180878 EMBR SIMPLE BANDEAU 3WJ0 SD VSS","90/","WOMEN","1000124911",10,8000432445,1217,15,11.18,"2018-03-09",27.5,90.8,234.2,16.9,43.6,61.5,309,4
"0121-A","7000141173","100015","180878 EMBR SIMPLE BANDEAU 3WJ0 SD VSS","90/","WOMEN","1000124911",10,8000432445,1217,15,11.18,"2018-03-10",27.5,108.5,342.7,20.2,63.9,73.5,382.5,4
"0121-A","7000141173","100015","180878 EMBR SIMPLE BANDEAU 3WJ0 SD VSS","90/","WOMEN","1000124911",10,8000432445,1217,15,11.18,"2018-03-10",41.3,136.3,479,25.4,89.3,61.5,444,4
"0123-A","7000114300","100258","(IHS) COLORBLOCK MEDIUM BOTTOM_81403","S4/WOMENS","WOMEN","D000071704",10,8000421737,1433,9,7.27,"2018-02-26",65,531.1,1433,64.4,173.6,99,267.1,4
"0123-A","7000114300","100258","(IHS) COLORBLOCK MEDIUM BOTTOM_81403","S4/WOMENS","WOMEN","D000071704",10,8000421737,1433,9,7.27,"2018-02-27",65,0,1433,0,173.6,0,267.1,4
"0123-A","7000114301","100258","(IHS) COLORBLOCK MEDIUM BOTTOM_81403","S4/WOMENS","WOMEN","1000114233",270,8000421738,15,9,7.27,"2018-02-27",15,15,15,1.8,1.8,12.1,12.1,4
"0123-A","7000114301","100258","(IHS) COLORBLOCK MEDIUM BOTTOM_81403","S4/WOMENS","WOMEN","D000071704",20,8000421739,3615,9,7.27,"2018-02-27",70,500.2,500.2,60.6,60.6,86.6,86.6,4
"0123-A","7000114301","100258","(IHS) COLORBLOCK MEDIUM BOTTOM_81403","S4/WOMENS","WOMEN","D000071704",20,8000421739,3615,9,7.27,"2018-02-28",70,468,968.1,56.7,117.3,81,167.6,4
"0123-A","7000114301","100258","(IHS) COLORBLOCK MEDIUM BOTTOM_81403","S4/WOMENS","WOMEN","D000071704",20,8000421739,3615,9,7.27,"2018-03-05",70,571.9,1540.1,69.3,186.6,99,266.6,4
"0123-A","7000114301","100258","(IHS) COLORBLOCK MEDIUM BOTTOM_81403","S4/WOMENS","WOMEN","D000071704",20,8000421739,3615,9,7.27,"2018-03-06",70,571.9,2112,69.3,255.9,99,365.6,4
"0123-A","7000114301","100258","(IHS) COLORBLOCK MEDIUM BOTTOM_81403","S4/WOMENS","WOMEN","D000071704",20,8000421739,3615,9,7.27,"2018-03-07",70,468,2580,56.7,312.6,81,446.6,4
"0123-A","7000114301","100258","(IHS) COLORBLOCK MEDIUM BOTTOM_81403","S4/WOMENS","WOMEN","D000071704",20,8000421739,3615,9,7.27,"2018-03-08",70,390,2969.9,47.2,359.9,67.5,514.1,4
"0123-A","7000114301","100258","(IHS) COLORBLOCK MEDIUM BOTTOM_81403","S4/WOMENS","WOMEN","D000071704",20,8000421739,3615,9,7.27,"2018-03-09",70,468,3437.9,56.7,416.6,81,595.1,4
"0123-A","7000114301","100258","(IHS) COLORBLOCK MEDIUM BOTTOM_81403","S4/WOMENS","WOMEN","D000071704",20,8000421739,3615,9,7.27,"2018-03-10",70,177.1,3615,21.5,438,30.7,625.7,4
"0123-A","7000130139","100252","(P/SC/PIN)POLKA LOGO CLASSIC BIKINI","BB/CALVIN KLEIN BEACH","WOMEN","1000111007",60,8000432447,3612,9,4.23,"2018-03-10",9,64.1,64.1,4.5,4.5,50.2,50.2,4
"0124-A","7000142773","100018","177010 RIB LACEUP SIDCHKSTR 94D1 VSD 2F2","U4/","WOMEN","1000125680",10,8000445999,1032,15,8.731,"2018-02-26",12.5,90.2,185.5,13.1,27,105,270,4
"0124-A","7000142773","100018","177010 RIB LACEUP SIDCHKSTR 94D1 VSD 2F2","U4/","WOMEN","1000125680",10,8000445999,1032,15,8.731,"2018-02-26",25,103.1,288.6,15,42,60,330,4
"0124-A","7000142773","100018","177010 RIB LACEUP SIDCHKSTR 94D1 VSD 2F2","U4/","WOMEN","1000125680",10,8000445999,1032,15,8.731,"2018-02-27",25,180.4,469,26.2,68.2,105,435,4
"0124-A","7000142773","100018","177010 RIB LACEUP SIDCHKSTR 94D1 VSD 2F2","U4/","WOMEN","1000125680",10,8000445999,1032,15,8.731,"2018-02-27",37.5,154.6,623.6,22.5,90.8,60,495,4
"0124-A","7000142773","100018","177010 RIB LACEUP SIDCHKSTR 94D1 VSD 2F2","U4/","WOMEN","1000125680",10,8000445999,1032,15,8.731,"2018-02-28",37.5,270.6,894.2,39.4,130.1,105,600,4
"0124-A","7000142773","100018","177010 RIB LACEUP SIDCHKSTR 94D1 VSD 2F2","U4/","WOMEN","1000125680",10,8000445999,1032,15,8.731,"2018-02-28",45,92.8,987,13.5,143.6,30,630,4
"0124-A","7000142773","100018","177010 RIB LACEUP SIDCHKSTR 94D1 VSD 2F2","U4/","WOMEN","1000125680",10,8000445999,1032,15,8.731,"2018-03-05",45,45,1032,6.5,150.2,14.6,644.6,4
"0124-A","7000140972","100015","177010 RIB LACE UP SID CHEEK 3XOO SD VSS","90/","WOMEN","1000124923",10,8000435222,3941,15,8.371,"2018-03-05",45,484.5,484.5,67.6,67.6,150.2,150.2,4
"0124-A","7000140972","100015","177010 RIB LACE UP SID CHEEK 3XOO SD VSS","90/","WOMEN","1000124923",10,8000435222,3941,15,8.371,"2018-03-06",45,47.7,532.2,6.7,74.2,14.8,165,4
"0124-A","7000140972","100015","177010 RIB LACE UP SID CHEEK 3XOO SD VSS","90/","WOMEN","1000124923",10,8000435222,3941,15,8.371,"2018-03-06",50,538.3,1070.5,75.1,149.4,150.2,315.2,4
"0124-A","7000140972","100015","177010 RIB LACE UP SID CHEEK 3XOO SD VSS","90/","WOMEN","1000124923",10,8000435222,3941,15,8.371,"2018-03-07",50,483.8,1554.3,67.5,216.8,135,450.2,4
"0124-A","7000140972","100015","177010 RIB LACE UP SID CHEEK 3XOO SD VSS","90/","WOMEN","1000124923",10,8000435222,3941,15,8.371,"2018-03-08",50,403.2,1957.5,56.2,273.1,112.5,562.7,4
"0124-A","7000140972","100015","177010 RIB LACE UP SID CHEEK 3XOO SD VSS","90/","WOMEN","1000124923",10,8000435222,3941,15,8.371,"2018-03-09",50,483.8,2441.3,67.5,340.6,135,697.7,4
"0124-A","7000140972","100015","177010 RIB LACE UP SID CHEEK 3XOO SD VSS","90/","WOMEN","1000124923",10,8000435222,3941,15,8.371,"2018-03-10",50,483.8,2925.1,67.5,408.1,135,832.7,4
"0128-A","7000114289","100258","(CO/IHS) IRIS GDN NTSTRNG BTM_81391","S4/WOMENS","WOMEN","D000071698",10,8000421743,5894,9,6.1,"2018-02-26",65,517.9,1036.5,52.6,105.4,81,162.1,4
"0128-A","7000114289","100258","(CO/IHS) IRIS GDN NTSTRNG BTM_81391","S4/WOMENS","WOMEN","D000071698",10,8000421743,5894,9,6.1,"2018-02-27",65,517.9,1554.4,52.6,158,81,243.1,4
"0128-A","7000114289","100258","(CO/IHS) IRIS GDN NTSTRNG BTM_81391","S4/WOMENS","WOMEN","D000071698",10,8000421743,5894,9,6.1,"2018-02-28",65,517.9,2072.2,52.6,210.7,81,324.1,4
"0128-A","7000114289","100258","(CO/IHS) IRIS GDN NTSTRNG BTM_81391","S4/WOMENS","WOMEN","D000071698",10,8000421743,5894,9,6.1,"2018-03-05",65,517.9,2590.1,52.6,263.3,81,405.1,4
"0128-A","7000114289","100258","(CO/IHS) IRIS GDN NTSTRNG BTM_81391","S4/WOMENS","WOMEN","D000071698",10,8000421743,5894,9,6.1,"2018-03-06",65,517.9,3108,52.6,316,81,486.1,4
"0128-A","7000114289","100258","(CO/IHS) IRIS GDN NTSTRNG BTM_81391","S4/WOMENS","WOMEN","D000071698",10,8000421743,5894,9,6.1,"2018-03-07",65,517.9,3625.8,52.6,368.6,81,567.1,4
"0128-A","7000114289","100258","(CO/IHS) IRIS GDN NTSTRNG BTM_81391","S4/WOMENS","WOMEN","D000071698",10,8000421743,5894,9,6.1,"2018-03-08",65,431.6,4057.4,43.9,412.5,67.5,634.6,4
"0128-A","7000114289","100258","(CO/IHS) IRIS GDN NTSTRNG BTM_81391","S4/WOMENS","WOMEN","D000071698",10,8000421743,5894,9,6.1,"2018-03-09",65,517.9,4575.3,52.6,465.2,81,715.6,4
"0011-A","7000150601","100018","175578 KEYHOLE FRONT-TIE OP 3XOO SD VSD","U4/","WOMEN","1000132844",20,8000436229,1457,26,11.231,"2018-03-12",45,557.6,1457,104.4,272.7,232,606.1,4
"0011-A","7000113833","100255","(CO/DL/PIN)AE ONE PIECE SMOCKED SD-SS18","Q9/AERIE- SWIM","FL","D000071915",40,8000351164,1150,26,13.5,"2018-03-12",6.8,9.2,9.2,2.1,2.1,30.5,30.5,4
"0011-A","7000113833","100255","(CO/DL/PIN)AE ONE PIECE SMOCKED SD-SS18","Q9/AERIE- SWIM","FL","D000071915",40,8000351164,1150,26,13.5,"2018-03-13",6.8,77.2,86.4,17.4,19.4,255.5,286,4
"0011-A","7000113833","100255","(CO/DL/PIN)AE ONE PIECE SMOCKED SD-SS18","Q9/AERIE- SWIM","FL","D000071915",40,8000351164,1150,26,13.5,"2018-03-13",11.3,15.3,101.8,3.4,22.9,30.5,316.5,4
"0011-A","7000113833","100255","(CO/DL/PIN)AE ONE PIECE SMOCKED SD-SS18","Q9/AERIE- SWIM","FL","D000071915",40,8000351164,1150,26,13.5,"2018-03-14",11.3,117.5,219.3,26.4,49.3,234,550.5,4
"0011-A","7000113833","100255","(CO/DL/PIN)AE ONE PIECE SMOCKED SD-SS18","Q9/AERIE- SWIM","FL","D000071915",40,8000351164,1150,26,13.5,"2018-03-15",22.5,255.5,474.8,57.5,106.8,255.5,806,4
"0011-A","7000113833","100255","(CO/DL/PIN)AE ONE PIECE SMOCKED SD-SS18","Q9/AERIE- SWIM","FL","D000071915",40,8000351164,1150,26,13.5,"2018-03-15",33.8,45.8,520.6,10.3,117.1,30.5,836.5,4
"0011-A","7000113833","100255","(CO/DL/PIN)AE ONE PIECE SMOCKED SD-SS18","Q9/AERIE- SWIM","FL","D000071915",40,8000351164,1150,26,13.5,"2018-03-16",33.8,351.5,872.1,79.1,196.2,234,1070.5,4
"0011-A","7000113833","100255","(CO/DL/PIN)AE ONE PIECE SMOCKED SD-SS18","Q9/AERIE- SWIM","FL","D000071915",40,8000351164,1150,26,13.5,"2018-03-19",40.5,277.9,1150,62.5,258.8,154.4,1224.9,4
"0011-A","7000113838","100255","(CO/DL/PIN)AE ONE PIECE SMOCKED SD-SS18","Q9/AERIE- SWIM","FL","D000071965",20,8000351190,600,26,13.5,"2018-03-19",40.5,220,220,49.5,49.5,122.2,122.2,4
